Exercise_ID,Exercise,Exercise_Description,Muscle_Involved,Pain_Level,Functional_Goal,Repetition,Set,Image_Link,Video_Link
E392,Bridge with Abdominal Bracing,"Lie on your back with knees bent. Tighten your lower abdominal muscles and lift your hips slowly into a bridge, focusing on spinal control rather than height.",Multifidus,Low,Alleviate Pain,10,3,exercise.jpg,
E393,Heel Slides with Core Engagement,"Lie on your back, engage your core, and slowly slide one heel out to extend your leg along the floor, then return. Keep your spine stable throughout.",Multifidus,Low,Alleviate Pain,10,3,exercise.jpg,
E394,Seated Forward Fold,"Sit with legs extended, reach toward toes to gently stretch the lower back and multifidus",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E395,Supine Twist,"Lie on back with knees bent, let knees drop to one side to stretch and mobilize the lower back and multifidus",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E396,Child’s Pose with Side Reach,"From child’s pose, walk hands to each side to gently stretch and mobilize the lower back",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E397,Wall Glute Squeeze,"Stand with back against wall, press lower back into wall while gently engaging multifidus",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E398,Bird Dog with Hold,"Extend opposite arm and leg, then hold position briefly to strengthen multifidus",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E399,Side Plank (Knees Bent),"Lie on side with knees bent, support upper body on forearm, lift hips slightly to engage multifidus",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E400,Modified Bird Dog,"Begin on your hands and knees with a neutral spine. Slowly extend your right arm and left leg at the same time while keeping your back steady. Hold for 5 seconds, then return to start.",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E401,Bridge with Marching,"Lie on your back with knees bent and feet flat. Lift your hips into a bridge and while holding that position, lift one foot a few inches off the ground, then lower and repeat on the other side.",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E402,Standing Hip Hinge,"Stand with feet hip-width apart, hands on your hips. Slowly hinge forward at the hips while keeping your spine straight, then return to upright.",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E403,Side-Lying Leg Lifts,Lie on one side with hips and knees slightly bent. Tighten your core and lift the top leg a few inches while keeping your pelvis stable. Hold briefly and lower.,Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E404,Dead Bug Progression,"Lie on your back with arms straight up and knees bent at 90 degrees. Slowly lower one arm and the opposite leg toward the ground, keeping your core engaged and back flat.",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E405,Quadruped Leg Circles,"On hands and knees, extend one leg straight behind you and draw small circles in the air, focusing on maintaining a steady spine.",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E406,Wall Plank Hold,"Stand facing a wall, place your forearms against it, and step back to form a plank. Engage your core and hold for 20–30 seconds.",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E407,Swiss Ball Pelvic Tilts,"Sit on a stability ball with feet flat on the floor. Slowly tilt your pelvis forward and backward in a controlled manner, engaging your lower back muscles.",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E408,None,,Multifidus,Severe,Alleviate Pain,10,3,exercise.jpg,
E409,Chin Tucks,"Sit or stand tall and gently draw your chin backward, creating a “double chin” without tilting your head.",Cervical Muscle,Low,Alleviate Pain,10,3,exercise.jpg,
E410,Neck Rotations,"Slowly turn your head to the right as far as comfortable, pause, and return to center, then turn to the left.",Cervical Muscle,Low,Alleviate Pain,10,3,exercise.jpg,
E411,Neck Side Bends,"Tilt your right ear toward your right shoulder without raising the shoulder, then return to center and switch sides.",Cervical Muscle,Low,Alleviate Pain,10,3,exercise.jpg,
E412,Neck Flexion Stretch,"While sitting, gently lower your chin toward your chest until a stretch is felt along the back of your neck",Cervical Muscle,Low,Alleviate Pain,10,3,exercise.jpg,
E413,Neck Extension Stretch,"Look up toward the ceiling slowly, only as far as comfortable, hold briefly, then return to center.",Cervical Muscle,Low,Alleviate Pain,10,3,exercise.jpg,
E414,Shoulder Blade Squeeze,"Sit or stand and gently squeeze your shoulder blades together for 5 seconds, then release.",Cervical Muscle,Low,Alleviate Pain,10,3,exercise.jpg,
E415,Upper Trapezius Stretch,"Sit upright and place one hand on the opposite side of your head, gently pulling it sideways toward your shoulder.",Cervical Muscle,Low,Alleviate Pain,10,3,exercise.jpg,
E416,Levator Scapulae Stretch,"Turn your head slightly to the right, then look downward toward your armpit. Gently apply pressure with the right hand to increase the stretch.",Cervical Muscle,Low,Alleviate Pain,10,3,exercise.jpg,
E417,Wall Neck Alignment,"Stand with your back against a wall, making sure the back of your head touches.",Cervical Muscle,Low,Alleviate Pain,10,3,exercise.jpg,
E418,Scapular Wall Slides,"Stand with your back against a wall and raise your arms into a ""W"" shape. Slide them upward toward a ""Y"" while keeping them in contact with the wall.",Cervical Muscle,Low,Alleviate Pain,10,3,exercise.jpg,
E419,Shoulder Rolls,"Slowly roll your shoulders forward 10 times, then backward 10 times to promote circulation and reduce upper body tension affecting the neck.",Cervical Muscle,Low,Alleviate Pain,10,3,exercise.jpg,
E420,Isometric Neck Hold – Front,Place your palm on your forehead and gently press your head into your hand without movement. Hold for 5 seconds and repeat,Cervical Muscle,Low,Alleviate Pain,10,3,exercise.jpg,
E421,Isometric Neck Hold – Side,"Place your palm on the side of your head and gently press into your hand, resisting movement. Hold for 5 seconds and repeat",Cervical Muscle,Low,Alleviate Pain,10,3,exercise.jpg,
E422,Seated Posture Reset,"Sit on the edge of a chair with your spine tall, shoulders relaxed, and ears aligned over your shoulders.",Cervical Muscle,Low,Alleviate Pain,10,3,exercise.jpg,
E423,Chin Tucks with Resistance,Sit or stand upright and press two fingers gently into your chin while tucking it back to create a double chin.,Cervical Muscle,Moderate,Alleviate Pain,10,3,exercise.jpg,
E424,Active Neck Rotations,"Slowly turn your head to the right as far as you can comfortably go, hold for 3 seconds, then return to center and turn to the left.",Cervical Muscle,Moderate,Alleviate Pain,10,3,exercise.jpg,
E425,Lateral Neck Tilts with Support,"Tilt your right ear toward your right shoulder while keeping your shoulder relaxed, using your opposite hand under the seat to stabilize",Cervical Muscle,Moderate,Alleviate Pain,10,3,exercise.jpg,
E426,Upper Trapezius Stretch with Breathing,"Sit tall, gently tilt your head to one side, and add a deep inhale and exhale during the stretch.",Cervical Muscle,Moderate,Alleviate Pain,10,3,exercise.jpg,
E427,Neck Flexion with Arm Assist,"Sit down, clasp your hands behind your head, and gently guide your chin down toward your chest.",Cervical Muscle,Moderate,Alleviate Pain,10,3,exercise.jpg,
E428,Corner Pec Stretch,"Stand facing a corner, place forearms against each wall, and gently lean in.",Cervical Muscle,Moderate,Alleviate Pain,10,3,exercise.jpg,
E429,Wall Chin Tuck Hold,"Stand with your back and head flat against the wall, gently tuck your chin and press the back of your head into the wall for 5 seconds.",Cervical Muscle,Moderate,Alleviate Pain,10,3,exercise.jpg,
E430,Scapular Squeeze with Band,"Sit upright holding a light resistance band, pull your shoulder blades back as you stretch the band outward.",Cervical Muscle,Moderate,Alleviate Pain,10,3,exercise.jpg,
E431,Neck Isometric – Forward Press,Place your palm on your forehead and press gently as your head pushes forward against the resistance.,Cervical Muscle,Moderate,Alleviate Pain,10,3,exercise.jpg,
E432,Neck Isometric – Side Press,Place your hand on the side of your head and push your head sideways into your hand.,Cervical Muscle,Moderate,Alleviate Pain,10,3,exercise.jpg,
E433,Seated Thoracic Extension,"Sit in a chair, place your hands behind your head, and arch backward over the top of the chair while looking up.",Cervical Muscle,Moderate,Alleviate Pain,10,3,exercise.jpg,
E434,Neck Circles – Controlled Range,"Gently rotate your head in a slow, wide circular motion clockwise for 3 rounds and then counterclockwise.",Cervical Muscle,Moderate,Alleviate Pain,10,3,exercise.jpg,
E435,Levator Scapulae Stretch with Towel,Hold a towel in both hands behind your back and gently pull downward with the opposite arm while tilting your head forward and to the side.,Cervical Muscle,Moderate,Alleviate Pain,10,3,exercise.jpg,
E436,Shoulder Shrug and Hold,"Slowly raise both shoulders toward your ears, hold for 5 seconds, and slowly release.",Cervical Muscle,Moderate,Alleviate Pain,10,3,exercise.jpg,
E437,None,,Cervical Muscle,Severe,Alleviate Pain,10,3,exercise.jpg,
E438,Thoracic Extension Over a Foam Roller,"Lie on your back with a foam roller placed horizontally under your upper back. Support your head with your hands and slowly extend over the roller, then return.",Thoracic Region,Low,Alleviate Pain,10,3,exercise.jpg,
E439,Thread the Needle,"Start on all fours, slide your right arm under your left arm and rotate your upper body as you reach. Hold the end position for 10 seconds, then return and switch sides.",Thoracic Region,Low,Alleviate Pain,10,3,exercise.jpg,
E440,Cat-Cow Stretch,"On hands and knees, alternate between arching your back up (cat) and lowering your chest while lifting your tailbone (cow).",Thoracic Region,Low,Alleviate Pain,10,3,exercise.jpg,
E441,Seated Thoracic Rotation,"Sit upright in a chair, cross your arms over your chest, and slowly rotate your upper body to one side, then the other.",Thoracic Region,Low,Alleviate Pain,10,3,exercise.jpg,
E442,Wall Angels,"Stand with your back against a wall, raise your arms to shoulder height and bend the elbows like a goalpost. Slowly raise and lower your arms while keeping your back and arms in contact with the wall.",Thoracic Region,Low,Alleviate Pain,10,3,exercise.jpg,
E443,Open Book Stretch,"Lie on your side with knees bent, arms extended in front of you. Rotate your top arm open across your body toward the other side while looking at your hand.",Thoracic Region,Low,Alleviate Pain,10,3,exercise.jpg,
E444,Child’s Pose with Side Reach,"Begin in child's pose, then walk your hands to one side to stretch the opposite side of your thoracic region.",Thoracic Region,Low,Alleviate Pain,10,3,exercise.jpg,
E445,Standing Wall Reach,"Stand about a foot from a wall, reach both arms overhead and push your hands into the wall while slightly arching your upper back.",Thoracic Region,Low,Alleviate Pain,10,3,exercise.jpg,
E446,Chest Opener with a Towel,Hold a towel behind your back with both hands and pull slightly downward while lifting your chest.,Thoracic Region,Low,Alleviate Pain,10,3,exercise.jpg,
E447,Quadruped Thoracic Rotations,"On hands and knees, place one hand behind your head and rotate your elbow up toward the ceiling.",Thoracic Region,Low,Alleviate Pain,10,3,exercise.jpg,
E448,Prone Press-Up,"Lie on your stomach, place hands under shoulders, and press your upper body off the ground, keeping your hips down.",Thoracic Region,Low,Alleviate Pain,10,3,exercise.jpg,
E449,Wall Pec Stretch,Place your forearm on a wall at shoulder height and gently turn your body away.,Thoracic Region,Low,Alleviate Pain,10,3,exercise.jpg,
E450,Chair Extension Stretch,"Sit in a sturdy chair, clasp your hands behind your head, and gently lean back to extend over the top edge of the chair.",Thoracic Region,Low,Alleviate Pain,10,3,exercise.jpg,
E451,Side-Lying Windmill,"Lie on one side with hips and knees bent, stretch your top arm across the floor in a big circle to the other side, rotating your chest open.",Thoracic Region,Low,Alleviate Pain,10,3,exercise.jpg,
E452,Foam Roller Thoracic Mobilization,"Lie on your back with a foam roller placed horizontally under your upper back, knees bent. Support your head and slowly extend your thoracic spine over the roller, then return.",Thoracic Region,Moderate,Alleviate Pain,10,3,exercise.jpg,
E453,Quadruped Thread the Needle,"On all fours, slide one arm under your body while rotating the torso and lowering the shoulder to the floor.",Thoracic Region,Moderate,Alleviate Pain,10,3,exercise.jpg,
E454,Wall Slides with Scapular Focus,"Stand against a wall, arms bent in a goalpost position. Slowly slide arms upward while keeping the back and arms flat against the wall. Lower with control.",Thoracic Region,Moderate,Alleviate Pain,10,3,exercise.jpg,
E455,Modified Cat-Cow with Pause,"On your hands and knees, move into a gentle arch (cat) and dip (cow), pausing for 3 seconds at each extreme.",Thoracic Region,Moderate,Alleviate Pain,10,3,exercise.jpg,
E456,Seated Thoracic Windmill,"Sit on a firm chair, place one hand behind your head and rotate the elbow toward the opposite knee. Return to start.",Thoracic Region,Moderate,Alleviate Pain,10,3,exercise.jpg,
E457,Corner Pec Stretch,"Stand in a corner, place both forearms on the walls, lean forward until you feel a stretch in your chest.",Thoracic Region,Moderate,Alleviate Pain,10,3,exercise.jpg,
E458,Wall-Assisted Open Book,Stand next to a wall and place one arm on it. Rotate your torso away while keeping your hips steady.,Thoracic Region,Moderate,Alleviate Pain,10,3,exercise.jpg,
E459,Child’s Pose with Thoracic Reach,Sit back into child’s pose and reach one arm across the body under the opposite arm.,Thoracic Region,Moderate,Alleviate Pain,10,3,exercise.jpg,
E460,"Prone Arm Raises (I, Y, T)","Lie face down with arms in an ""I"", ""Y"", and ""T"" shape. Lift each position gently off the ground and hold for 5 seconds.",Thoracic Region,Moderate,Alleviate Pain,10,3,exercise.jpg,
E461,Standing Thoracic Extension,Stand with hands behind your head and feet shoulder-width apart. Gently arch your upper back backward without bending at the waist.,Thoracic Region,Moderate,Alleviate Pain,10,3,exercise.jpg,
E462,Doorway Arm Reach,"Stand in a doorway, place one hand high and reach diagonally with the other hand across your body. Slightly rotate your torso toward the reaching side.",Thoracic Region,Moderate,Alleviate Pain,10,3,exercise.jpg,
E463,Side-Lying Arm Opener,Lie on your side with both arms extended forward. Open the top arm in an arc to the opposite side while rotating your chest.,Thoracic Region,Moderate,Alleviate Pain,10,3,exercise.jpg,
E464,Resistance Band Rows,"Use a light resistance band, anchor it at chest height, and pull the band toward you with elbows tucked. Squeeze shoulder blades together.",Thoracic Region,Moderate,Alleviate Pain,10,3,exercise.jpg,
E465,Box Shoulder Opener,"Kneel in front of a low box or bench, rest your elbows on it and lower your chest toward the floor while keeping arms bent.",Thoracic Region,Moderate,Alleviate Pain,10,3,exercise.jpg,
E466,None,,Thoracic Region,Severe,Alleviate Pain,10,3,exercise.jpg,
E467,Wrist Flexor Stretch,"Extend your arm straight with the palm facing up, use the other hand to gently pull the fingers back toward you",Elbow,Low,Alleviate Pain,10,3,exercise.jpg,
E468,Wrist Extensor Stretch,"With your arm extended and palm facing down, use your opposite hand to gently pull the back of your hand downward",Elbow,Low,Alleviate Pain,10,3,exercise.jpg,
E469,Elbow Flexion and Extension AROM,"Sit or stand with your arm relaxed at your side. Slowly bend your elbow toward your shoulder, then fully straighten it.",Elbow,Low,Alleviate Pain,10,3,exercise.jpg,
E470,Forearm Supination and Pronation,"With your elbow bent at 90 degrees, rotate your palm up (supination) and down (pronation) in a controlled motion.",Elbow,Low,Alleviate Pain,10,3,exercise.jpg,
E471,Isometric Elbow Flexion,"Press your hand against a stable surface like a wall or your opposite hand as if trying to bend the elbow, but don’t allow movement.",Elbow,Low,Alleviate Pain,10,3,exercise.jpg,
E472,Isometric Elbow Extension,"With your elbow bent, press backward against a wall or surface using your hand, keeping the elbow still.",Elbow,Low,Alleviate Pain,10,3,exercise.jpg,
E473,Towel Squeeze,"Hold a rolled towel or soft ball in your hand, squeeze gently for 5 seconds, then release.",Elbow,Low,Alleviate Pain,10,3,exercise.jpg,
E474,Wrist Curls with Light Weight,"Holding a very light weight (like a water bottle), rest your forearm on a table, palm up, and curl your wrist upward.",Elbow,Low,Alleviate Pain,10,3,exercise.jpg,
E475,Reverse Wrist Curls,"Same position as wrist curls, but with the palm facing down. Curl the wrist upward and lower slowly",Elbow,Low,Alleviate Pain,10,3,exercise.jpg,
E476,Hammer Rotations,"Hold a lightweight object like a hammer vertically in hand, rotate it side to side (like turning a doorknob).",Elbow,Low,Alleviate Pain,10,3,exercise.jpg,
E477,Tennis Ball Rotation,Hold a tennis ball with your elbow at 90 degrees and rotate your wrist while keeping your upper arm still.,Elbow,Low,Alleviate Pain,10,3,exercise.jpg,
E478,Wrist Circles,"With your arm supported, move your wrist in controlled circles in both directions.",Elbow,Low,Alleviate Pain,10,3,exercise.jpg,
E479,Finger Walking on Wall,Place your fingers on a wall and walk them up or sideways slowly. This promotes light elbow movement and keeps the joint engaged with minimal pressure.,Elbow,Low,Alleviate Pain,10,3,exercise.jpg,
E480,Shoulder Rolls and Arm Shakes,"Loosely roll your shoulders backward and forward, then gently shake your arms out at your sides for 10 seconds",Elbow,Low,Alleviate Pain,10,3,exercise.jpg,
E481,Wrist Flexor Stretch against a wall,"Stand facing a wall with your palm flat and fingers pointing down, gently lean forward to stretch the inner forearm.",Elbow,Moderate,Alleviate Pain,10,3,exercise.jpg,
E482,Wrist Extensor Stretch seated,Extend one arm with the palm down and gently pull the back of your hand downward using the opposite hand.,Elbow,Moderate,Alleviate Pain,10,3,exercise.jpg,
E483,Active Elbow Bends,"Sit or stand, bend and straighten your elbow slowly through a pain-free range of motion.",Elbow,Moderate,Alleviate Pain,10,3,exercise.jpg,
E484,Forearm Supination and Pronation with light resistance,"Hold a small weight or hammer in your hand with your elbow bent at 90°, rotate your palm up and down slowly.",Elbow,Moderate,Alleviate Pain,10,3,exercise.jpg,
E485,Isometric Biceps Activation,"With your arm at your side and bent at 90°, press your hand upward into your opposite hand without moving your elbow.",Elbow,Moderate,Alleviate Pain,10,3,exercise.jpg,
E486,Isometric Triceps Activation,Press your hand downward into a surface like a wall or your leg without moving your arm.,Elbow,Moderate,Alleviate Pain,10,3,exercise.jpg,
E487,Resisted Elbow Flexion with resistance band,"Secure a light band under your foot, hold the handle, and perform slow curls.",Elbow,Moderate,Alleviate Pain,10,3,exercise.jpg,
E488,Resisted Elbow Extension using a band,"Anchor the band above shoulder height, hold it, and slowly extend your elbow against resistance.",Elbow,Moderate,Alleviate Pain,10,3,exercise.jpg,
E489,Towel Twists,Hold a rolled towel with both hands and twist it like wringing water out—forward and backward.,Elbow,Moderate,Alleviate Pain,10,3,exercise.jpg,
E490,Wall Push-ups,"Stand a few feet from a wall and place your hands shoulder-width apart, gently perform push-ups while keeping your elbows tucked.",Elbow,Moderate,Alleviate Pain,10,3,exercise.jpg,
E491,Forearm Rolling with Massage Ball,"Roll a massage or tennis ball along your forearm muscles, applying light pressure to ease tension.",Elbow,Moderate,Alleviate Pain,10,3,exercise.jpg,
E492,Grip Strengthening with Therapy Putty or Stress Ball,"Squeeze and hold a soft ball or putty for 5 seconds, then release.",Elbow,Moderate,Alleviate Pain,10,3,exercise.jpg,
E493,Wrist Radial and Ulnar Deviation,Hold a light weight with your forearm supported and move the wrist side to side.,Elbow,Moderate,Alleviate Pain,10,3,exercise.jpg,
E494,Nerve Glide for the Ulnar Nerve,"Hold your arm out with the elbow slightly bent and palm facing up, extend the fingers and slowly tilt your head to the opposite side.",Elbow,Moderate,Alleviate Pain,10,3,exercise.jpg,
E495,None,,Elbow,Severe,Alleviate Pain,10,3,exercise.jpg,
E496,Seated Knee Extensions,"Sit on a chair with feet flat, slowly straighten one leg and hold for 5 seconds, then lower.",Knee,Low,Alleviate Pain,10,3,exercise.jpg,
E497,Quad Sets,"Sit or lie down with your leg straight, tighten your thigh muscles while pressing the knee down into the floor.",Knee,Low,Alleviate Pain,10,3,exercise.jpg,
E498,Straight Leg Raises,"Lie down, keep one leg bent and the other straight, raise the straight leg to the bent knee’s level.",Knee,Low,Alleviate Pain,10,3,exercise.jpg,
E499,Standing Hamstring Curls,"Hold onto a chair, bend one knee and bring the heel toward your buttocks. Lower slowly",Knee,Low,Alleviate Pain,10,3,exercise.jpg,
E500,Wall Calf Stretch,"Stand facing a wall, step one foot back, keep it straight and press the heel down while leaning forward.",Knee,Low,Alleviate Pain,10,3,exercise.jpg,
E501,Inner Thigh Squeeze with Pillow,"Sit on a chair, place a pillow between your knees, gently squeeze and hold for 5 seconds",Knee,Low,Alleviate Pain,10,3,exercise.jpg,
E502,Heel Raises,"While standing and holding onto a wall or chair, raise your heels to stand on your toes, then lower slowly.",Knee,Low,Alleviate Pain,10,3,exercise.jpg,
E503,Mini Squats,Stand with feet hip-width apart and bend knees slightly while keeping your back straight. Only lower a few inches.,Knee,Low,Alleviate Pain,10,3,exercise.jpg,
E504,Side-Lying Leg Lifts,"Lie on your side, lift the top leg straight up, hold for a moment, then lower slowly.",Knee,Low,Alleviate Pain,10,3,exercise.jpg,
E505,Clamshells,"Lie on your side with knees bent, keep feet together, lift the top knee while keeping hips stable.",Knee,Low,Alleviate Pain,10,3,exercise.jpg,
E506,Ankle Pumps,Sit or lie down and move your ankles up and down like pressing and releasing a gas pedal.,Knee,Low,Alleviate Pain,10,3,exercise.jpg,
E507,Step-Ups,"Step onto a low platform or step with one foot, bring the other foot up, then step back down.",Knee,Low,Alleviate Pain,10,3,exercise.jpg,
E508,Terminal Knee Extensions with Band,"Loop a resistance band behind the knee and anchor it behind you. Slightly bend the knee, then straighten against resistance.",Knee,Low,Alleviate Pain,10,3,exercise.jpg,
E509,Heel Slides,"Lie on your back with legs straight, slide one heel toward your buttocks, then return.",Knee,Low,Alleviate Pain,10,3,exercise.jpg,
E510,Seated Leg Extensions with Support,Sit on a chair and straighten one leg while keeping it supported underneath by a rolled towel,Knee,Moderate,Alleviate Pain,10,3,exercise.jpg,
E511,Wall Slides,"Stand with your back against the wall and feet shoulder-width apart, slide down slowly to a partial squat, keeping knees aligned with your toes.",Knee,Moderate,Alleviate Pain,10,3,exercise.jpg,
E512,Short Arc Quads,"Lie down with a rolled towel under your knee, then straighten your leg by lifting your heel. Hold for 3 seconds and relax.",Knee,Moderate,Alleviate Pain,10,3,exercise.jpg,
E513,Seated Hamstring Stretch,"Sit on the edge of a chair, straighten one leg with heel on the floor, and gently lean forward while keeping the back straight.",Knee,Moderate,Alleviate Pain,10,3,exercise.jpg,
E514,Heel Slides with Towel Assist,"Lie on your back and loop a towel around your foot, then slowly pull your heel toward your buttocks using your arms.",Knee,Moderate,Alleviate Pain,10,3,exercise.jpg,
E515,Standing Hip Abduction,"Stand next to a chair for support and lift one leg out to the side, keeping it straight. Hold for a moment, then lower.",Knee,Moderate,Alleviate Pain,10,3,exercise.jpg,
E516,Calf Raises with Chair Support,"Stand behind a chair and raise your heels slowly off the ground, then lower with control.",Knee,Moderate,Alleviate Pain,10,3,exercise.jpg,
E517,Step-Ups on Low Platform,"Use a step or platform 4–6 inches high, step up with one leg, bring the other up, then step back down.",Knee,Moderate,Alleviate Pain,10,3,exercise.jpg,
E518,Hamstring Curls with Resistance Band,"Attach a resistance band to your ankle and a secure surface, then bend your knee to bring your heel toward your buttocks.",Knee,Moderate,Alleviate Pain,10,3,exercise.jpg,
E519,Standing Terminal Knee Extension,"Anchor a resistance band behind the knee, bend slightly, then extend and straighten against the band.",Knee,Moderate,Alleviate Pain,10,3,exercise.jpg,
E520,Bridging,"Lie on your back with knees bent, feet flat on the floor, and lift your hips toward the ceiling while tightening your glutes. Hold for a few seconds, then lower slowly.",Knee,Moderate,Alleviate Pain,10,3,exercise.jpg,
E521,Foam Rolling the Quads,Lie face down with a foam roller under your thighs and gently roll back and forth for 30–60 seconds.,Knee,Moderate,Alleviate Pain,10,3,exercise.jpg,
E522,Inner Thigh Lift,"Lie on your side with your bottom leg straight and top leg bent over it. Lift the bottom leg upward, hold for a moment, then lower.",Knee,Moderate,Alleviate Pain,10,3,exercise.jpg,
E523,Toe Taps in Sitting,"Sit on a chair, raise your toes while keeping heels down, then reverse by lifting heels while keeping toes down.",Knee,Moderate,Alleviate Pain,10,3,exercise.jpg,
E524,None,,Knee,Severe,Alleviate Pain,10,3,exercise.jpg,
E525,Shoulder Blade Squeezes,"Sit or stand, squeeze shoulder blades together gently to engage deltoids",Deltoids,Low,Alleviate Pain,10,3,exercise.jpg,
E526,Arm Circles,Perform small arm circles to increase mobility and activate deltoids,Deltoids,Low,Alleviate Pain,10,3,exercise.jpg,
E527,Front Arm Raises (No Weight),"Stand with arms at sides, raise arms straight in front to shoulder height",Deltoids,Low,Alleviate Pain,10,3,exercise.jpg,
E528,Lateral Arm Raises (No Weight),Raise arms out to the side to shoulder height for gentle deltoid activation,Deltoids,Low,Alleviate Pain,10,3,exercise.jpg,
E529,Wall Slides,"Stand with back against wall, slide arms up and down the wall while keeping shoulders relaxed",Deltoids,Moderate,Alleviate Pain,10,3,exercise.jpg,
E530,External Rotation with Resistance Band (Light),"Attach band to a fixed point, gently rotate forearm outward to engage deltoids",Deltoids,Moderate,Alleviate Pain,10,3,exercise.jpg,
E531,Dumbbell Front Raise (Light Weight),"Hold light weights, lift arms to shoulder height in front",Deltoids,Moderate,Alleviate Pain,10,3,exercise.jpg,
E532,Dumbbell Lateral Raise (Light Weight),"Hold light weights, raise arms to the side to shoulder height with controlled movement",Deltoids,Moderate,Alleviate Pain,10,3,exercise.jpg,
E533,None,,Deltoids,Severe,Alleviate Pain,10,3,exercise.jpg,
E534,Isometric Biceps Hold,"Bend elbows to 90 degrees, press hands against each other or a soft object to engage biceps without movement",Biceps,Low,Alleviate Pain,10,3,exercise.jpg,
E535,Forearm Supination/Pronation,"Hold a light weight or resistance band, rotate forearm to engage biceps gently",Biceps,Low,Alleviate Pain,10,3,exercise.jpg,
E536,Bicep Curls (No Weight or Light Weight),Hold hands at sides and bend elbows to bring hands toward shoulders,Biceps,Low,Alleviate Pain,10,3,exercise.jpg,
E537,Hammer Curls (No Weight or Light Weight),Curl with palms facing inward to target different parts of the biceps,Biceps,Low,Alleviate Pain,10,3,exercise.jpg,
E538,Resistance Band Curls,"Attach band to a fixed point, hold band in hand and curl arm up to engage biceps",Biceps,Moderate,Alleviate Pain,10,3,exercise.jpg,
E539,Slow Supination Curls,"Hold a light weight or band with palm facing down, rotate wrist up as you curl to activate biceps fully",Biceps,Moderate,Alleviate Pain,10,3,exercise.jpg,
E540,Dumbbell Curls (Light Weight),"Hold light weights, curl hands toward shoulders while keeping elbows stable",Biceps,Moderate,Alleviate Pain,10,3,exercise.jpg,
E541,Concentration Curl (Light Weight),"Sit with elbow on thigh, slowly curl weight up to isolate the biceps",Biceps,Moderate,Alleviate Pain,10,3,exercise.jpg,
E542,None,,Biceps,Severe,Alleviate Pain,10,3,exercise.jpg,
E543,Wall Chest Stretch,"Stand facing a wall, place forearm against it, and gently turn away to stretch pectoral muscles",Chest,Low,Alleviate Pain,10,3,exercise.jpg,
E544,Seated Arm Circles,"Sit comfortably, perform slow circles with arms extended to warm up the chest area",Chest,Low,Alleviate Pain,10,3,exercise.jpg,
E545,Open-Book Stretch,"Lie on your side with arms stacked, slowly open the top arm outward and across the body",Chest,Low,Alleviate Pain,10,3,exercise.jpg,
E546,Incline Chest Squeeze (No Weight),"Sit on a chair, clasp hands in front of chest, and squeeze gently without any added resistance",Chest,Low,Alleviate Pain,10,3,exercise.jpg,
E547,Wall Push-ups,"Stand at arm’s length from a wall, perform push-ups with slow controlled movements",Chest,Low,Alleviate Pain,10,3,exercise.jpg,
E548,Chest Fly (No Weight),"Lie on your back with arms extended to sides, bring arms together in a gentle squeezing motion",Chest,Low,Alleviate Pain,10,3,exercise.jpg,
E549,Doorway Chest Stretch,"Stand in a doorway, place arms on each side, and gently lean forward to stretch the chest",Chest,Moderate,Alleviate Pain,10,3,exercise.jpg,
E550,Cat-Cow Chest Expansion,"On hands and knees, perform gentle chest-opening movements",Chest,Moderate,Alleviate Pain,10,3,exercise.jpg,
E551,Bent Arm Wall Stretch,"Bend arm at elbow, place it against a wall, and turn body gently to stretch the pectoral muscles",Chest,Moderate,Alleviate Pain,10,3,exercise.jpg,
E552,Modified Wall Push-Up,Stand close to a wall and perform push-ups with minimal body weight,Chest,Moderate,Alleviate Pain,10,3,exercise.jpg,
E553,Resistance Band Chest Squeeze (Low Resistance),"Hold a resistance band, gently pull to activate the chest without overexertion",Chest,Moderate,Alleviate Pain,10,3,exercise.jpg,
E554,Floor Chest Press (No Weight),"Lie on your back, press hands upwards, mimicking chest press without any weights",Chest,Moderate,Alleviate Pain,10,3,exercise.jpg,
E555,None,,Chest,Severe,Alleviate Pain,10,3,exercise.jpg,
E556,Neck Tilt Stretch,"Tilt head to one side, gently pull with the opposite hand to stretch the side of the neck",Neck,Low,Alleviate Pain,10,3,exercise.jpg,
E557,Side-to-Side Neck Rotation,Slowly rotate head side to side to improve flexibility,Neck,Low,Alleviate Pain,10,3,exercise.jpg,
E558,Shoulder Rolls,"Roll shoulders up, back, and down to reduce neck tension",Neck,Low,Alleviate Pain,10,3,exercise.jpg,
