Exercise_ID,Exercise,Exercise_Description,Muscle_Involved,Pain_Level,Functional_Goal,Repetition,Set,Image_Link,Video_Link
E268,Seated Glute Stretch,"Sit upright in a chair, cross one ankle over the opposite thigh and gently lean forward until a stretch is felt in the glutes.",Gluteals,Moderate,Alleviate Pain,10,3,exercise.jpg,
E269,Standing Kickbacks,"Hold onto a wall or chair, and gently extend one leg straight back without arching your back. Hold for 2 seconds, then return.",Gluteals,Moderate,Alleviate Pain,10,3,exercise.jpg,
E270,Bridge Marches,"Lie on your back in a glute bridge position and slowly lift one foot off the ground, hold briefly, then place it back down.",Gluteals,Moderate,Alleviate Pain,10,3,exercise.jpg,
E271,None,,Gluteals,Severe,Alleviate Pain,10,3,exercise.jpg,
E272,Deep Breathing with Ab Engagement,Focus on deep breaths while lightly engaging abs,Abdominals,Low,Alleviate Pain,10,3,exercise.jpg,
E273,Pelvic Tilts,"Lie on back, gently tilt pelvis to engage lower abs",Abdominals,Low,Alleviate Pain,10,3,exercise.jpg,
E274,Partial Crunches,"Lie on back, lift head and shoulders off the ground",Abdominals,Low,Alleviate Pain,10,3,exercise.jpg,
E275,Leg Lifts (Knees Bent),"Lift legs up, keeping knees bent",Abdominals,Low,Alleviate Pain,10,3,exercise.jpg,
E276,Abdominal Bracing,"While lying down or sitting, draw your belly button gently toward your spine without holding your breath. Hold the contraction for 5–10 seconds, then relax.",Abdominals,Low,Alleviate Pain,10,3,exercise.jpg,
E277,Heel Slides,"Lie on your back with knees bent, slowly slide one heel forward to straighten the leg, then return it.",Abdominals,Low,Alleviate Pain,10,3,exercise.jpg,
E278,Marching in Supine,"Lie on your back with knees bent and slowly lift one foot a few inches off the floor, lower it, then alternate.",Abdominals,Low,Alleviate Pain,10,3,exercise.jpg,
E279,Dead Bug (Arms Only),Lie on your back with arms extended toward the ceiling and knees bent. Slowly lower one arm overhead while keeping the core engaged and back flat.,Abdominals,Low,Alleviate Pain,10,3,exercise.jpg,
E280,Seated Ab Contractions,"Sit upright in a chair with feet flat, tighten your abdominal muscles as if bracing for a gentle poke, hold for 5 seconds, then relax.",Abdominals,Low,Alleviate Pain,10,3,exercise.jpg,
E281,Standing Side Bends,"While standing tall, place hands on your hips and gently bend sideways at the waist, return to center, and repeat on the other side.",Abdominals,Low,Alleviate Pain,10,3,exercise.jpg,
E282,Wall Slides,"Stand with your back against a wall, arms raised overhead, and slowly slide your arms up and down while engaging your core.",Abdominals,Low,Alleviate Pain,10,3,exercise.jpg,
E283,Toe Taps,"Lie on your back with knees bent at 90 degrees and feet off the ground. Slowly lower one foot to tap the floor, then return to the starting position and alternate legs.",Abdominals,Low,Alleviate Pain,10,3,exercise.jpg,
E284,Diaphragmatic Breathing,"Focus on deep breathing, keeping abs relaxed",Abdominals,Moderate,Alleviate Pain,10,3,exercise.jpg,
E285,Heel Slides,"Lie on back, slide heel up and down to engage lower abs",Abdominals,Moderate,Alleviate Pain,10,3,exercise.jpg,
E286,Dead Bug,"Lie on back, lift one leg and opposite arm, alternating sides",Abdominals,Moderate,Alleviate Pain,10,3,exercise.jpg,
E287,Bird Dog,"Kneel, extend one arm and opposite leg while engaging abs",Abdominals,Moderate,Alleviate Pain,10,3,exercise.jpg,
E288,Pelvic Tilts with Deep Breathing,"Lie on your back with knees bent, inhale deeply, then exhale while gently tilting the pelvis to flatten your back against the floor. Hold for a few seconds, then release.",Abdominals,Moderate,Alleviate Pain,10,3,exercise.jpg,
E289,Supine Marching with Ab Bracing,"Lie on your back, knees bent, and engage your abdominals by bracing as if tightening for a cough. Slowly lift one foot a few inches off the floor, lower, then switch.",Abdominals,Moderate,Alleviate Pain,10,3,exercise.jpg,
E290,Dead Bug (Arms and Legs),Lie on your back with arms extended and knees bent at 90 degrees. Slowly extend the opposite arm and leg at the same time while keeping your core engaged and back flat.,Abdominals,Moderate,Alleviate Pain,10,3,exercise.jpg,
E291,Supported Bird-Dog,"Start on all fours, tighten your core, and slowly extend one leg behind you while keeping your hips level. If comfortable, reach the opposite arm forward.",Abdominals,Moderate,Alleviate Pain,10,3,exercise.jpg,
E292,Wall Plank,"Stand facing a wall, place your forearms on it, and step back slightly. Hold a light plank position with a flat back and gently brace your core.",Abdominals,Moderate,Alleviate Pain,10,3,exercise.jpg,
E293,Seated Knee Lifts,"Sit on a firm chair with your back straight and hands on the seat for support. Gently lift one knee toward your chest while bracing your core, lower, and repeat with the other.",Abdominals,Moderate,Alleviate Pain,10,3,exercise.jpg,
E294,Modified Side Plank,"Lie on your side with knees bent, and prop yourself up on one forearm. Lift your hips slightly off the ground and hold for 10 seconds, focusing on side core stability.",Abdominals,Moderate,Alleviate Pain,10,3,exercise.jpg,
E295,Toe Taps with Core Engagement,"Lie on your back, legs bent at 90 degrees. Engage your core and slowly tap one foot to the ground, then return.",Abdominals,Moderate,Alleviate Pain,10,3,exercise.jpg,
E296,None,,Abdominals,Severe,Alleviate Pain,10,3,exercise.jpg,
E297,Supine Trunk Rotation,"Lie on back with knees bent, gently rotate to each side, engaging obliques",Obliques,Low,Alleviate Pain,10,3,exercise.jpg,
E298,Seated Side Bends,"Sit upright in a chair with feet flat on the floor. Slowly lean to one side, reaching your hand toward the floor while keeping the torso stable.",Obliques,Low,Alleviate Pain,10,3,exercise.jpg,
E299,Seated Oblique Twists (No Weight),"Sit with feet flat, twist torso side to side",Obliques,Low,Alleviate Pain,10,3,exercise.jpg,
E300,Standing Side Stretch,"Stand with feet shoulder-width apart. Reach one arm overhead and lean gently to the opposite side, feeling a stretch along the oblique.",Obliques,Low,Alleviate Pain,10,3,exercise.jpg,
E301,Seated Side Bends,"Sit upright in a chair, raise one arm overhead, and slowly bend toward the opposite side to feel a stretch in your obliques. Return to center and switch sides.",Obliques,Low,Alleviate Pain,10,3,exercise.jpg,
E302,Standing Trunk Rotations,"Stand tall with arms crossed over your chest, gently rotate your torso to one side, pause, then rotate to the other.",Obliques,Low,Alleviate Pain,10,3,exercise.jpg,
E303,Supine Knee Drops,"Lie on your back with knees bent and feet flat, gently drop both knees to one side while keeping your shoulders on the floor, then return to center and go to the other side.",Obliques,Low,Alleviate Pain,10,3,exercise.jpg,
E304,Wall Side Reaches,"Stand close to a wall, feet shoulder-width apart, and reach one arm overhead and slightly toward the wall to stretch the side. Hold for 5 seconds and return.",Obliques,Low,Alleviate Pain,10,3,exercise.jpg,
E305,Modified Russian Twists,"Sit on the floor with knees bent and feet flat, gently twist your torso from side to side, keeping your hands together at chest level.",Obliques,Low,Alleviate Pain,10,3,exercise.jpg,
E306,Supine Leg Wipers (small range),"Lie on your back with knees bent at 90 degrees, slowly move your legs together side to side just a few inches each way.",Obliques,Low,Alleviate Pain,10,3,exercise.jpg,
E307,Overhead Arm Swings,Stand tall with your arms extended overhead and swing gently from side to side while keeping the core lightly braced.,Obliques,Low,Alleviate Pain,10,3,exercise.jpg,
E308,Standing Side Crunches,"Stand tall with one hand behind your head and the other hand sliding down your side. Bring your elbow and knee together on the same side by bending sideways, then return.",Obliques,Low,Alleviate Pain,10,3,exercise.jpg,
E309,Diaphragmatic Breathing with Side Focus,Focus on breathing deeply while gently contracting side muscles,Obliques,Moderate,Alleviate Pain,10,3,exercise.jpg,
E310,Supine Windshield Wipers (Feet on Floor),"Lie on your back with knees bent and feet flat. Gently lower your knees side to side, keeping the movement within a comfortable range.",Obliques,Moderate,Alleviate Pain,10,3,exercise.jpg,
E311,Side Plank (Knees Bent),"Lie on one side, lift hips to engage obliques",Obliques,Moderate,Alleviate Pain,10,3,exercise.jpg,
E312,Standing Side Crunch,Stand and raise one knee toward side to engage obliques,Obliques,Moderate,Alleviate Pain,10,3,exercise.jpg,
E313,Modified Side Plank with Knees Bent,Lie on your side with your knees bent and prop yourself on your forearm. Lift your hips slightly while keeping your core engaged and hold for 10–15 seconds.,Obliques,Moderate,Alleviate Pain,10,3,exercise.jpg,
E314,Seated Torso Rotations with Resistance Band,"Sit upright with a resistance band or towel held in front of you. Slowly rotate your torso side to side in a controlled manner, avoiding jerking.",Obliques,Moderate,Alleviate Pain,10,3,exercise.jpg,
E315,Standing Cable or Band Twists,"Using a resistance band anchored to your side, stand with feet shoulder-width apart and gently twist your torso away from the anchor point, then return.",Obliques,Moderate,Alleviate Pain,10,3,exercise.jpg,
E316,Side-Lying Reach and Lift,"Lie on your side, extend your top arm overhead, and slowly reach toward your feet while lifting your shoulder slightly off the ground. Keep the motion small and controlled.",Obliques,Moderate,Alleviate Pain,10,3,exercise.jpg,
E317,Supine Oblique Toe Taps,"Lie on your back, lift your legs to 90 degrees, and reach your right hand toward your left foot while lifting your shoulders off the floor slightly.",Obliques,Moderate,Alleviate Pain,10,3,exercise.jpg,
E318,Pelvic Drops on Side-Lying,"Lie on your side with knees slightly bent, and allow your top hip to drop slightly toward the floor, then raise it back to neutral",Obliques,Moderate,Alleviate Pain,10,3,exercise.jpg,
E319,Standing Side Reach with Hip Shift,Stand tall and reach one arm overhead while shifting your hips slightly in the opposite direction. Hold for 5 seconds and return to center.,Obliques,Moderate,Alleviate Pain,10,3,exercise.jpg,
E320,Bird-Dog with Rotational Reach,"Begin on all fours, extend one arm and the opposite leg, then rotate your extended arm under your body slowly and return to the starting position.",Obliques,Moderate,Alleviate Pain,10,3,exercise.jpg,
E321,None,,Obliques,Severe,Alleviate Pain,10,3,exercise.jpg,
E322,Cat-Cow Stretch,"Start on hands and knees, alternate arching and rounding the back to mobilize the spine and gently engage lower back",Lower Back,Low,Alleviate Pain,10,3,exercise.jpg,
E323,Knees-to-Chest Stretch,"Lie on back, bring knees toward chest, hugging gently to stretch and relieve lower back tension",Lower Back,Low,Alleviate Pain,10,3,exercise.jpg,
E324,Child’s Pose,"Start on hands and knees, sit back onto heels with arms extended forward, gently stretching the lower back",Lower Back,Low,Alleviate Pain,10,3,exercise.jpg,
E325,Pelvic Tilt (Lying Down),"Lie on back, tilt pelvis up and down, activating lower back muscles without lifting hips",Lower Back,Low,Alleviate Pain,10,3,exercise.jpg,
E326,Bridge Pose (No Weight),"Lie on back with knees bent, lift hips gently while engaging lower back and gluteal muscles",Lower Back,Low,Alleviate Pain,10,3,exercise.jpg,
E327,Standing Back Extensions (No Weight),"Stand and place hands on lower back, gently arch backward to activate lower back",Lower Back,Low,Alleviate Pain,10,3,exercise.jpg,
E328,Pelvic Tilts,"Lie on your back with knees bent and feet flat. Slowly tilt your pelvis to flatten your lower back against the floor, then release to a neutral curve.",Lower Back,Low,Alleviate Pain,10,3,exercise.jpg,
E329,Knees-to-Chest Stretch,"While lying on your back, gently bring one knee to your chest, hold for 15 seconds, then switch sides.",Lower Back,Low,Alleviate Pain,10,3,exercise.jpg,
E330,Cat-Cow Stretch,"On hands and knees, alternate between arching your back toward the ceiling and dropping your belly while lifting your head.",Lower Back,Low,Alleviate Pain,10,3,exercise.jpg,
E331,Child’s Pose,Sit back on your heels with arms stretched forward on the floor and forehead resting down.,Lower Back,Low,Alleviate Pain,10,3,exercise.jpg,
E332,Seated Forward Bend,Sit on the floor with legs extended and gently reach forward toward your toes while keeping your back straight.,Lower Back,Low,Alleviate Pain,10,3,exercise.jpg,
E333,Bridge Exercise,"Lie on your back with knees bent, feet flat, and arms by your sides. Slowly lift your hips off the floor until your body forms a straight line from shoulders to knees. Hold for a few seconds, then lower",Lower Back,Low,Alleviate Pain,10,3,exercise.jpg,
E334,Supine Trunk Rotations,"Lie on your back with knees bent and feet flat. Gently drop both knees to one side, then return to center and repeat on the other side",Lower Back,Low,Alleviate Pain,10,3,exercise.jpg,
E335,Standing Hip Hinge,"Stand with feet hip-width apart and hands on your hips. Keeping your back straight, gently hinge forward from the hips and return",Lower Back,Low,Alleviate Pain,10,3,exercise.jpg,
E336,Seated Forward Fold,"Sit with legs extended, reach toward toes to gently stretch the lower back",Lower Back,Moderate,Alleviate Pain,10,3,exercise.jpg,
E337,Supine Twist,"Lie on back with knees bent, gently let knees fall to one side to stretch the lower back and spine",Lower Back,Moderate,Alleviate Pain,10,3,exercise.jpg,
E338,Figure-4 Stretch with Lower Back Focus,"Lie on back, cross one ankle over opposite knee, and gently pull knee toward chest to stretch lower back and glutes",Lower Back,Moderate,Alleviate Pain,10,3,exercise.jpg,
E339,Bird Dog (No Weight),"Start on hands and knees, extend opposite arm and leg to engage core and lower back",Lower Back,Moderate,Alleviate Pain,10,3,exercise.jpg,
E340,Wall Glute Squeeze,"Stand with back against wall, gently press lower back into the wall while squeezing glutes",Lower Back,Moderate,Alleviate Pain,10,3,exercise.jpg,
E341,Isometric Back Hold,"Lie on back with knees bent, gently engage lower back muscles by pressing into floor without lifting hips",Lower Back,Moderate,Alleviate Pain,10,3,exercise.jpg,
E342,Modified Bird-Dog,"Start on hands and knees, extend one arm and the opposite leg, keeping your back flat and core tight. Hold for 5 seconds, then return.",Lower Back,Moderate,Alleviate Pain,10,3,exercise.jpg,
E343,Supported Knee Rolls,"Lie on your back with knees bent and feet flat, arms out to the sides. Gently roll both knees side to side without lifting your shoulders.",Lower Back,Moderate,Alleviate Pain,10,3,exercise.jpg,
E344,Wall-Supported Pelvic Tilts,"Stand with your back against the wall, knees slightly bent, and gently tilt your pelvis to flatten your lower back into the wall, then release.",Lower Back,Moderate,Alleviate Pain,10,3,exercise.jpg,
E345,Glute Bridge with Pillow Support,"Lie on your back with a pillow under your knees, then lift your hips gently off the floor to activate your glutes and reduce pressure on your spine.",Lower Back,Moderate,Alleviate Pain,10,3,exercise.jpg,
E346,Tabletop Marching,"Lie on your back, lift both legs to tabletop position, then slowly lower one foot to the floor and bring it back up.",Lower Back,Moderate,Alleviate Pain,10,3,exercise.jpg,
E347,Chair-Assisted Cat-Cow,"Sit on a sturdy chair, place your hands on your knees, and alternate between rounding your back and arching gently.",Lower Back,Moderate,Alleviate Pain,10,3,exercise.jpg,
E348,Standing Lumbar Extensions,"Stand tall, place your hands on your lower back, and gently arch backward slightly, keeping movement slow and pain-free.",Lower Back,Moderate,Alleviate Pain,10,3,exercise.jpg,
E349,Quadruped Rocking,"On all fours, slowly rock your hips back toward your heels and then forward again, keeping your spine neutral.",Lower Back,Moderate,Alleviate Pain,10,3,exercise.jpg,
E350,None,,Lower Back,Severe,Alleviate Pain,10,3,exercise.jpg,
E351,Diaphragmatic Breathing (Supine),"Lie on back with one hand on chest and one on belly, focus on expanding the belly with each breath",Diaphragm,Low,Alleviate Pain,10,3,exercise.jpg,
E352,Supine Belly Breathing with Light Object,"Place a light object (e.g., book) on belly, focus on lifting it with each inhale to engage the diaphragm",Diaphragm,Low,Alleviate Pain,10,3,exercise.jpg,
E353,Cat-Cow with Breath Focus,"Perform cat-cow stretch on hands and knees, synchronizing movement with deep inhales and exhales to gently engage diaphragm",Diaphragm,Low,Alleviate Pain,10,3,exercise.jpg,
E354,Seated Diaphragm Activation,"Sit upright, place hands on belly, inhale deeply to expand the diaphragm, and contract on exhale",Diaphragm,Low,Alleviate Pain,10,3,exercise.jpg,
E355,Controlled Exhale Exercise,"Sit and inhale deeply, then exhale slowly while contracting the diaphragm",Diaphragm,Low,Alleviate Pain,10,3,exercise.jpg,
E356,Standing Diaphragm Press,"Stand with hands on belly, press gently with hands as you exhale, activating the diaphragm",Diaphragm,Low,Alleviate Pain,10,3,exercise.jpg,
E357,Diaphragmatic Breathing,"Lie on your back with one hand on your chest and the other on your belly. Breathe in slowly through your nose, letting your belly rise while keeping your chest still. Exhale gently through pursed lips.",Diaphragm,Low,Alleviate Pain,10,3,exercise.jpg,
E358,Crocodile Breathing,Lie face down with hands stacked under your forehead. Breathe deeply into your belly so you feel your abdomen and lower ribs expand into the floor.,Diaphragm,Low,Alleviate Pain,10,3,exercise.jpg,
E359,Seated Belly Breathing,"Sit upright in a chair with feet flat. Inhale slowly through your nose, allowing your belly to expand, then exhale through your mouth.",Diaphragm,Low,Alleviate Pain,10,3,exercise.jpg,
E360,Pursed-Lip Breathing,"Inhale through your nose for 2 counts, then exhale slowly through pursed lips for 4 counts. Practice for a few minutes to reduce shortness of breath and regulate diaphragm effort.",Diaphragm,Low,Alleviate Pain,10,3,exercise.jpg,
E361,Thoracic Expansion,Place hands around your lower ribcage and breathe in deeply to expand the ribs sideways and backward. Exhale gently.,Diaphragm,Low,Alleviate Pain,10,3,exercise.jpg,
E362,Wall-Supported Breath Awareness,Stand with your back against a wall and hands on your belly. Breathe in through your nose while keeping your shoulders relaxed and belly expanding.,Diaphragm,Low,Alleviate Pain,10,3,exercise.jpg,
E363,90/90 Breathing,Lie on your back with feet on a chair so hips and knees are at 90 degrees. Place your hands on your ribs and breathe into your belly and sides.,Diaphragm,Low,Alleviate Pain,10,3,exercise.jpg,
E364,Balloon Breathing,"While seated or lying down, take a deep diaphragmatic breath in through the nose and exhale slowly while inflating a balloon",Diaphragm,Low,Alleviate Pain,10,3,exercise.jpg,
E365,Seated Diaphragmatic Breathing,"Sit upright, focus on expanding the belly with each inhale and fully contracting with each exhale",Diaphragm,Moderate,Alleviate Pain,10,3,exercise.jpg,
E366,Pursed-Lip Breathing,Inhale through nose and exhale slowly through pursed lips to control breath and engage diaphragm,Diaphragm,Moderate,Alleviate Pain,10,3,exercise.jpg,
E367,Seated Side Stretch with Breathing,"While seated, stretch one arm overhead and lean to the opposite side, focusing on deep breathing",Diaphragm,Moderate,Alleviate Pain,10,3,exercise.jpg,
E368,Side-Lying Diaphragm Stretch,"Lie on one side, place hand on upper rib cage, and practice deep breaths to gently expand the diaphragm",Diaphragm,Moderate,Alleviate Pain,10,3,exercise.jpg,
E369,Diaphragm Expansion Hold,"Sit upright, inhale deeply and hold for a few seconds, then exhale slowly to strengthen the diaphragm",Diaphragm,Moderate,Alleviate Pain,10,3,exercise.jpg,
E370,Rib Cage Contraction,"Sit or stand, inhale deeply to expand ribs, then exhale while gently contracting diaphragm and rib cage",Diaphragm,Moderate,Alleviate Pain,10,3,exercise.jpg,
E371,90/90 Wall Breathing with Reach,"Lie on your back with your feet elevated on a chair so your hips and knees are at 90 degrees. Reach your arms upward toward the ceiling as you inhale through your nose, letting your ribs expand laterally, then exhale through pursed lips while pulling your ribs down gently.",Diaphragm,Moderate,Alleviate Pain,10,3,exercise.jpg,
E372,Deep Rib Expansion with Resistance,"Wrap a resistance band or towel around your lower ribs while seated. As you inhale deeply, feel your ribs push against the band. Exhale slowly, keeping your shoulders relaxed.",Diaphragm,Moderate,Alleviate Pain,10,3,exercise.jpg,
E373,Seated Diaphragmatic Breath with Forward Fold,"Sit on a chair and slowly bend forward, resting your arms on your thighs. Breathe deeply into your belly in this position and exhale gently.",Diaphragm,Moderate,Alleviate Pain,10,3,exercise.jpg,
E374,Wall-Supported Exhalation Focus,"Stand against a wall with a slight bend in your knees. Inhale through your nose, and on a long, slow exhale through pursed lips, gently pull your belly in to help engage the diaphragm and core.",Diaphragm,Moderate,Alleviate Pain,10,3,exercise.jpg,
E375,Supine Breath Hold Practice,"Lie on your back with one hand on your chest and one on your belly. Inhale deeply through the nose, hold for 2–3 seconds, then exhale slowly.",Diaphragm,Moderate,Alleviate Pain,10,3,exercise.jpg,
E376,All-Fours Belly Breathing,"Get into a hands-and-knees position, making sure your back stays flat. Breathe into your belly while keeping your shoulders relaxed and still.",Diaphragm,Moderate,Alleviate Pain,10,3,exercise.jpg,
E377,Prone Resistance Breathing,"Lie face down with a small towel or resistance object under your abdomen. Inhale and gently press the object down with your breath, then exhale and relax.",Diaphragm,Moderate,Alleviate Pain,10,3,exercise.jpg,
E378,Seated Core-Integrated Breathing,"Sit upright with hands on your lower ribs. As you inhale, expand your ribs out to the sides. On the exhale, gently engage your deep core by pulling the navel inward,",Diaphragm,Moderate,Alleviate Pain,10,3,exercise.jpg,
E379,None,,Diaphragm,Severe,Alleviate Pain,10,3,exercise.jpg,
E380,Cat-Cow Stretch,"Start on hands and knees, alternate arching and rounding the back to gently mobilize the spine",Multifidus,Low,Alleviate Pain,10,3,exercise.jpg,
E381,Bird Dog (No Weight),"Start on hands and knees, extend opposite arm and leg to engage multifidus and core muscles",Multifidus,Low,Alleviate Pain,10,3,exercise.jpg,
E382,Knees-to-Chest Stretch,"Lie on back, bring knees toward chest to stretch lower back and release tension",Multifidus,Low,Alleviate Pain,10,3,exercise.jpg,
E383,Pelvic Tilt (Lying Down),"Lie on back, tilt pelvis up and down, activating multifidus without lifting hips",Multifidus,Low,Alleviate Pain,10,3,exercise.jpg,
E384,Standing Back Extension (No Weight),"Stand with hands on lower back, gently arch backward to activate the multifidus",Multifidus,Low,Alleviate Pain,10,3,exercise.jpg,
E385,Bridge Pose (No Weight),"Lie on back with knees bent, lift hips gently to activate multifidus and glutes",Multifidus,Low,Alleviate Pain,10,3,exercise.jpg,
E386,Prone Arm and Leg Lifts,"Lie on your stomach with your arms extended overhead. Slowly lift one arm and the opposite leg just a few inches off the ground while keeping your pelvis stable. Hold for 3 seconds, then switch sides.",Multifidus,Low,Alleviate Pain,10,3,exercise.jpg,
E387,Pelvic Tilts in Supine,"Lie on your back with knees bent and feet flat. Slowly tilt your pelvis backward to flatten your lower back into the floor, then return to neutral.",Multifidus,Low,Alleviate Pain,10,3,exercise.jpg,
E388,Bird Dog Prep,"Begin on hands and knees with a neutral spine. Lift one hand slightly off the ground while stabilizing your torso, then gently place it back down.",Multifidus,Low,Alleviate Pain,10,3,exercise.jpg,
E389,Wall Lean Postural Hold,"Stand facing a wall, lean forward and place your hands shoulder-width apart on it. Engage your core and hold your spine steady while gently lifting your heels off the floor.",Multifidus,Low,Alleviate Pain,10,3,exercise.jpg,
E390,Standing Hip Extension,"While standing and holding onto a surface for balance, extend one leg straight back slightly, keeping the movement small and controlled.",Multifidus,Low,Alleviate Pain,10,3,exercise.jpg,
E391,Quadruped Rocking,"On hands and knees, rock your hips slowly back toward your heels, keeping your spine neutral.",Multifidus,Low,Alleviate Pain,10,3,exercise.jpg,
E392,Bridge with Abdominal Bracing,"Lie on your back with knees bent. Tighten your lower abdominal muscles and lift your hips slowly into a bridge, focusing on spinal control rather than height.",Multifidus,Low,Alleviate Pain,10,3,exercise.jpg,
E393,Heel Slides with Core Engagement,"Lie on your back, engage your core, and slowly slide one heel out to extend your leg along the floor, then return. Keep your spine stable throughout.",Multifidus,Low,Alleviate Pain,10,3,exercise.jpg,
E394,Seated Forward Fold,"Sit with legs extended, reach toward toes to gently stretch the lower back and multifidus",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E395,Supine Twist,"Lie on back with knees bent, let knees drop to one side to stretch and mobilize the lower back and multifidus",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E396,Child’s Pose with Side Reach,"From child’s pose, walk hands to each side to gently stretch and mobilize the lower back",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E397,Wall Glute Squeeze,"Stand with back against wall, press lower back into wall while gently engaging multifidus",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E398,Bird Dog with Hold,"Extend opposite arm and leg, then hold position briefly to strengthen multifidus",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E399,Side Plank (Knees Bent),"Lie on side with knees bent, support upper body on forearm, lift hips slightly to engage multifidus",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E400,Modified Bird Dog,"Begin on your hands and knees with a neutral spine. Slowly extend your right arm and left leg at the same time while keeping your back steady. Hold for 5 seconds, then return to start.",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E401,Bridge with Marching,"Lie on your back with knees bent and feet flat. Lift your hips into a bridge and while holding that position, lift one foot a few inches off the ground, then lower and repeat on the other side.",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E402,Standing Hip Hinge,"Stand with feet hip-width apart, hands on your hips. Slowly hinge forward at the hips while keeping your spine straight, then return to upright.",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E403,Side-Lying Leg Lifts,Lie on one side with hips and knees slightly bent. Tighten your core and lift the top leg a few inches while keeping your pelvis stable. Hold briefly and lower.,Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E404,Dead Bug Progression,"Lie on your back with arms straight up and knees bent at 90 degrees. Slowly lower one arm and the opposite leg toward the ground, keeping your core engaged and back flat.",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E405,Quadruped Leg Circles,"On hands and knees, extend one leg straight behind you and draw small circles in the air, focusing on maintaining a steady spine.",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E406,Wall Plank Hold,"Stand facing a wall, place your forearms against it, and step back to form a plank. Engage your core and hold for 20–30 seconds.",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E407,Swiss Ball Pelvic Tilts,"Sit on a stability ball with feet flat on the floor. Slowly tilt your pelvis forward and backward in a controlled manner, engaging your lower back muscles.",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E408,None,,Multifidus,Severe,Alleviate Pain,10,3,exercise.jpg,
E409,Chin Tucks,"Sit or stand tall and gently draw your chin backward, creating a “double chin” without tilting your head.",Cervical Muscle,Low,Alleviate Pain,10,3,exercise.jpg,
E410,Neck Rotations,"Slowly turn your head to the right as far as comfortable, pause, and return to center, then turn to the left.",Cervical Muscle,Low,Alleviate Pain,10,3,exercise.jpg,
E411,Neck Side Bends,"Tilt your right ear toward your right shoulder without raising the shoulder, then return to center and switch sides.",Cervical Muscle,Low,Alleviate Pain,10,3,exercise.jpg,
E412,Neck Flexion Stretch,"While sitting, gently lower your chin toward your chest until a stretch is felt along the back of your neck",Cervical Muscle,Low,Alleviate Pain,10,3,exercise.jpg,
E413,Neck Extension Stretch,"Look up toward the ceiling slowly, only as far as comfortable, hold briefly, then return to center.",Cervical Muscle,Low,Alleviate Pain,10,3,exercise.jpg,
E414,Shoulder Blade Squeeze,"Sit or stand and gently squeeze your shoulder blades together for 5 seconds, then release.",Cervical Muscle,Low,Alleviate Pain,10,3,exercise.jpg,
E415,Upper Trapezius Stretch,"Sit upright and place one hand on the opposite side of your head, gently pulling it sideways toward your shoulder.",Cervical Muscle,Low,Alleviate Pain,10,3,exercise.jpg,
E416,Levator Scapulae Stretch,"Turn your head slightly to the right, then look downward toward your armpit. Gently apply pressure with the right hand to increase the stretch.",Cervical Muscle,Low,Alleviate Pain,10,3,exercise.jpg,
E417,Wall Neck Alignment,"Stand with your back against a wall, making sure the back of your head touches.",Cervical Muscle,Low,Alleviate Pain,10,3,exercise.jpg,
E418,Scapular Wall Slides,"Stand with your back against a wall and raise your arms into a ""W"" shape. Slide them upward toward a ""Y"" while keeping them in contact with the wall.",Cervical Muscle,Low,Alleviate Pain,10,3,exercise.jpg,
E419,Shoulder Rolls,"Slowly roll your shoulders forward 10 times, then backward 10 times to promote circulation and reduce upper body tension affecting the neck.",Cervical Muscle,Low,Alleviate Pain,10,3,exercise.jpg,
E420,Isometric Neck Hold – Front,Place your palm on your forehead and gently press your head into your hand without movement. Hold for 5 seconds and repeat,Cervical Muscle,Low,Alleviate Pain,10,3,exercise.jpg,
E421,Isometric Neck Hold – Side,"Place your palm on the side of your head and gently press into your hand, resisting movement. Hold for 5 seconds and repeat",Cervical Muscle,Low,Alleviate Pain,10,3,exercise.jpg,
E422,Seated Posture Reset,"Sit on the edge of a chair with your spine tall, shoulders relaxed, and ears aligned over your shoulders.",Cervical Muscle,Low,Alleviate Pain,10,3,exercise.jpg,
E423,Chin Tucks with Resistance,Sit or stand upright and press two fingers gently into your chin while tucking it back to create a double chin.,Cervical Muscle,Moderate,Alleviate Pain,10,3,exercise.jpg,
E424,Active Neck Rotations,"Slowly turn your head to the right as far as you can comfortably go, hold for 3 seconds, then return to center and turn to the left.",Cervical Muscle,Moderate,Alleviate Pain,10,3,exercise.jpg,
